Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,SPY,VBK,VGT,VUG,VZ,WEC,XOM
2024-08-14,45.60708999633789,99.2714614868164,135.34971618652344,107.46365356445312,96.66151428222656,26.49976921081543,66.7594985961914,226.1999969482422,131.93020629882812,109.32929992675781,207.61660766601562,152.36099243164062,134.59791564941406,66.12425231933594,544.7730102539062,263.4328918457031,56.136661529541016,165.9808807373047,163.4938201904297,305.8168029785156,459.6002502441406,169.2699432373047,36.13685989379883,24.568649291992188,25.52328872680664,535.5759887695312,246.9730987548828,552.9466552734375,362.8796691894531,37.67729568481445,85.94693756103516,112.89488220214844
2024-08-15,46.26655960083008,98.55253601074219,137.3424835205078,107.13216400146484,95.099365234375,26.619014739990234,65.19482421875,226.91000366210938,133.24766540527344,111.37915802001953,211.9129180908203,152.9474334716797,135.5155029296875,66.19174194335938,541.9390258789062,267.0470275878906,55.71675109863281,164.8438262939453,162.6414794921875,302.338134765625,471.211181640625,172.2906494140625,37.102760314941406,25.10589027404785,26.007518768310547,544.7559204101562,253.22909545898438,567.8233032226562,370.11614990234375,36.88505935668945,85.61135864257812,113.59330749511719
2024-08-16,46.5020866394043,99.08688354492188,137.78219604492188,107.3568115234375,95.93314361572266,26.75660514831543,65.46035766601562,231.99000549316406,133.53619384765625,111.7075424194336,212.18145751953125,153.23587036132812,136.1654510498047,66.70276641845703,541.7842407226562,270.5639343261719,56.03401565551758,164.93934631347656,162.6124267578125,304.415771484375,471.8170166015625,172.38938903808594,36.98326873779297,25.12578773498535,26.03696632385254,545.977294921875,252.8914794921875,569.1350708007812,370.9213562011719,37.41014862060547,85.84146881103516,113.05753326416016
2024-08-19,46.445556640625,98.95085906982422,138.90798950195312,107.7583236694336,96.2302474975586,27.0042667388916,66.2094955444336,231.61000061035156,133.36306762695312,112.76231384277344,214.8169403076172,153.4665985107422,137.1212615966797,66.50992584228516,540.1012573242188,279.3661193847656,56.78984069824219,166.08596801757812,163.12576293945312,307.91351318359375,478.0148010253906,173.65296936035156,37.48115539550781,25.446638107299805,26.288890838623047,551.197509765625,256.04925537109375,577.0652465820312,375.4242858886719,37.529903411865234,86.42633819580078,113.4019546508789
2024-08-20,46.14408874511719,100.12641143798828,136.88343811035156,107.43328094482422,96.00023651123047,26.719911575317383,66.33277893066406,232.4600067138672,134.18048095703125,111.8169937133789,214.82687377929688,153.97613525390625,137.8668212890625,66.8956069946289,538.7664184570312,277.50079345703125,56.50990676879883,168.02565002441406,165.05320739746094,310.2675476074219,477.0116882324219,173.6134796142578,37.291961669921875,25.419275283813477,26.059865951538086,550.30126953125,253.71566772460938,575.1373291015625,375.04656982421875,37.63123321533203,86.83863067626953,109.62285614013672
2024-08-21,45.635353088378906,100.52474975585938,137.47946166992188,107.76788330078125,96.23983001708984,26.60066795349121,66.97760772705078,232.14999389648438,138.15216064453125,113.3195571899414,215.5131072998047,155.1970977783203,138.1917724609375,67.07879638671875,535.6229248046875,281.4646301269531,56.85516357421875,167.4141082763672,164.81106567382812,312.4024353027344,479.2364807128906,174.86715698242188,37.68031692504883,25.50881576538086,26.367416381835938,552.1923828125,257.3699645996094,578.4067993164062,376.80596923828125,37.81547164916992,87.97000885009766,108.92443084716797
2024-08-22,44.86282730102539,100.99108123779297,137.86734008789062,107.18473052978516,96.47942352294922,26.6832218170166,67.01554870605469,229.3699951171875,135.94032287597656,112.29462432861328,212.15162658691406,156.08157348632812,138.21090698242188,66.8473892211914,538.7858276367188,280.9788818359375,56.453922271728516,167.92056274414062,164.80137634277344,317.5965576171875,471.63824462890625,173.51473999023438,37.24217224121094,25.13822364807129,26.2169132232666,547.8585205078125,255.06619262695312,566.3029174804688,371.2792053222656,37.649658203125,89.13015747070312,109.76637268066406
2024-08-23,45.324462890625,101.2436752319336,139.65536499023438,107.41417694091797,96.4123306274414,26.866676330566406,67.16727447509766,232.02000427246094,136.7577362060547,113.87680053710938,214.58819580078125,157.7928466796875,137.26461791992188,67.2909164428711,536.8319702148438,281.280029296875,57.00445556640625,168.04473876953125,163.8521728515625,324.93511962890625,476.7533874511719,175.10411071777344,37.87947463989258,25.43171501159668,26.724040985107422,553.6796264648438,260.7461853027344,576.3894653320312,375.53363037109375,37.96286392211914,88.84252166748047,111.28756713867188
2024-08-26,45.446937561035156,102.09864044189453,140.4878692626953,108.03556823730469,96.69984436035156,26.95840072631836,67.3189926147461,232.75999450683594,137.51744079589844,113.150390625,213.1063690185547,158.2543182373047,137.77120971679688,68.3033218383789,539.8207397460938,280.4639587402344,57.63899230957031,168.14031982421875,164.99508666992188,323.7152099609375,472.1249084472656,174.84742736816406,37.44132614135742,25.265071868896484,26.658605575561523,552.3598022460938,260.2298583984375,570.933837890625,373.3567199707031,38.22080993652344,89.17809295654297,113.66983795166016
2024-08-27,45.33387756347656,102.9050064086914,139.02151489257812,106.97441864013672,95.44436645507812,26.765775680541992,67.35691833496094,233.38999938964844,137.2385711669922,113.20015716552734,213.6533660888672,157.84747314453125,137.19772338867188,68.93968200683594,542.0550537109375,281.39666748046875,57.99357986450195,167.5001220703125,163.92967224121094,326.50762939453125,473.53533935546875,175.47921752929688,37.5906982421875,25.33719825744629,26.60625457763672,553.1182861328125,258.9885559082031,573.5970458984375,374.47998046875,38.1839599609375,88.7945785522461,112.58872985839844
